cik,company.name,form.type,date.filed,accession.number,period.of.report,fiscal.yr.end,filer.no,filer.company.name,filer.cik,sic,irs,state.of.incorp,business.street1,business.street2,business.city,business.state,business.zip,mail.street1,mail.street2,mail.city,mail.state,mail.zip
1099590,MERCADOLIBRE INC,10-Q,5/3/19,0001562762-19-000123,3/31/19,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg
1099590,MERCADOLIBRE INC,10-Q,8/8/19,0001562762-19-000186,6/30/19,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg
1099590,MERCADOLIBRE INC,10-Q,11/1/19,0001562762-19-000273,9/30/19,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg
1099590,MERCADOLIBRE INC,10-Q,5/6/20,0001562762-20-000170,3/31/20,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg
1099590,MERCADOLIBRE INC,10-Q,8/10/20,0001562762-20-000324,6/30/20,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg
1099590,MERCADOLIBRE INC,10-Q,11/5/20,0001562762-20-000390,9/30/20,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg,"ARIAS 3751, 7TH FLOOR",,BUENOS AIRES,C1, c1430crg
1099590,MERCADOLIBRE INC,10-Q,5/6/21,0001562762-21-000200,3/31/21,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"PASAJE POSTA 4789, 6TH FLOOR",,BUENOS AIRES,C1, c1430ekg,"PASAJE POSTA 4789, 6TH FLOOR",,BUENOS AIRES,C1, c1430ekg
1099590,MERCADOLIBRE INC,10-Q,8/5/21,0001562762-21-000313,6/30/21,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,"PASAJE POSTA 4789, 6TH FLOOR",,BUENOS AIRES,C1, c1430ekg,"PASAJE POSTA 4789, 6TH FLOOR",,BUENOS AIRES,C1, c1430ekg
1099590,MERCADOLIBRE INC,10-Q,11/5/21,0001562762-21-000420,9/30/21,1231,1, MERCADOLIBRE INC,1099590,7363,980212790,,DR. LUIS BONAVITA 1294 OF. 1733 TOWER II,,MONTEVIDEO,X3,11300,DR. LUIS BONAVITA 1294 OF. 1733 TOWER II,,MONTEVIDEO,X3,11300
1101239,EQUINIX INC,10-Q,5/5/17,0001628280-17-005022,3/31/17,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,8/4/17,0001628280-17-008103,6/30/17,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,11/3/17,0001628280-17-010835,9/30/17,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,5/4/18,0001628280-18-005926,3/31/18,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,8/8/18,0001628280-18-010818,6/30/18,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,11/2/18,0001628280-18-013437,9/30/18,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,5/3/19,0001628280-19-005806,3/31/19,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,8/2/19,0001628280-19-009846,6/30/19,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,11/1/19,0001628280-19-013074,9/30/19,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,5/7/20,0001628280-20-006896,3/31/20,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,7/31/20,0001628280-20-011187,6/30/20,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,10/30/20,0001628280-20-015158,9/30/20,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,4/30/21,0001628280-21-008434,3/31/21,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,7/30/21,0001628280-21-015030,6/30/21,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1101239,EQUINIX INC,10-Q,11/4/21,0001628280-21-021707,9/30/21,1231,1, EQUINIX INC,1101239,7363,770487526, DE,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065,ONE LAGOON DRIVE,,REDWOOD CITY,CA,94065
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,5/4/17,0001104659-17-029724,3/31/17,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,8/3/17,0001104659-17-049189,6/30/17,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,11/2/17,0001104659-17-065452,9/30/17,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,5/3/18,0001104659-18-030116,3/31/18,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,8/2/18,0001104659-18-049030,6/30/18,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,11/1/18,0001104659-18-065326,9/30/18,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,5/2/19,0001104659-19-026271,3/31/19,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,8/8/19,0001410578-19-000725,6/30/19,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,11/7/19,0001104659-19-060890,9/30/19,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,5/7/20,0001104659-20-057887,3/31/20,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,8/6/20,0001104659-20-091306,6/30/20,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,11/5/20,0001104659-20-121637,9/30/20,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,4/28/21,0001104659-21-056653,3/31/21,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,8/5/21,0001104659-21-100548,6/30/21,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,10-Q,11/4/21,0001104659-21-134136,9/30/21,1231,1," COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,7363,522337274, DE,"2450 N STREET, NW",,WASHINGTON,DC,20037,"2450 N STREET, NW",,WASHINGTON,DC,20037
1297996,Digital Realty Trust  Inc ,10-Q,5/10/17,0001297996-17-000057,3/31/17,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,Digital Realty Trust  Inc ,10-Q,8/9/17,0001297996-17-000101,6/30/17,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,Digital Realty Trust  Inc ,10-Q,11/9/17,0001297996-17-000155,9/30/17,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,Digital Realty Trust  Inc ,10-Q,5/8/18,0001297996-18-000075,3/31/18,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,Digital Realty Trust  Inc ,10-Q,8/7/18,0001297996-18-000130,6/30/18,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,Digital Realty Trust  Inc ,10-Q,11/2/18,0001297996-18-000144,9/30/18,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,Digital Realty Trust  Inc ,10-Q,5/10/19,0001297996-19-000074,3/31/19,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,DIGITAL REALTY TRUST  INC ,10-Q,8/7/19,0001297996-19-000112,6/30/19,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,DIGITAL REALTY TRUST  INC ,10-Q,11/8/19,0001297996-19-000151,9/30/19,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,DIGITAL REALTY TRUST  INC ,10-Q,5/11/20,0001558370-20-006279,3/31/20,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,DIGITAL REALTY TRUST  INC ,10-Q,8/10/20,0001558370-20-009992,6/30/20,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,DIGITAL REALTY TRUST  INC ,10-Q,11/6/20,0001558370-20-013155,9/30/20,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111,FOUR EMBARCADERO CENTER,SUITE 3200,SAN FRANCISCO,CA,94111
1297996,DIGITAL REALTY TRUST  INC ,10-Q,5/7/21,0001558370-21-006512,3/31/21,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,"5707 SOUTHWEST PARKWAY, BUILDING 1",SUITE 275,AUSTIN,TX,78735,"5707 SOUTHWEST PARKWAY, BUILDING 1",SUITE 275,AUSTIN,TX,78735
1297996,DIGITAL REALTY TRUST  INC ,10-Q,8/6/21,0001558370-21-010824,6/30/21,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,"5707 SOUTHWEST PARKWAY, BUILDING 1",SUITE 275,AUSTIN,TX,78735,"5707 SOUTHWEST PARKWAY, BUILDING 1",SUITE 275,AUSTIN,TX,78735
1297996,DIGITAL REALTY TRUST  INC ,10-Q,11/5/21,0001558370-21-014831,9/30/21,1231,2," DIGITAL REALTY TRUST, L.P.",1494877,7363,202402955, MD,"5707 SOUTHWEST PARKWAY, BUILDING 1",SUITE 275,AUSTIN,TX,78735,"5707 SOUTHWEST PARKWAY, BUILDING 1",SUITE 275,AUSTIN,TX,78735
1301236,Sotherly Hotels Inc ,10-Q,5/12/17,0001564590-17-010630,3/31/17,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,8/10/17,0001564590-17-017071,6/30/17,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,11/8/17,0001564590-17-022837,9/30/17,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,5/10/18,0001564590-18-012991,3/31/18,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,8/9/18,0001564590-18-020931,6/30/18,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,11/9/18,0001564590-18-028850,9/30/18,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,5/8/19,0001564590-19-017243,3/31/19,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,8/8/19,0001564590-19-030608,6/30/19,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,11/12/19,0001564590-19-042992,9/30/19,,2, SOTHERLY HOTELS LP,1313536,7363,0,,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185,410 W. FRANCIS STREET,,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,6/24/20,0001564590-20-030426,3/31/20,,2, SOTHERLY HOTELS LP,1313536,7363,0,,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,8/10/20,0001564590-20-038803,6/30/20,,2, SOTHERLY HOTELS LP,1313536,7363,0,,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,11/9/20,0001564590-20-052522,9/30/20,,2, SOTHERLY HOTELS LP,1313536,7363,0,,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,5/17/21,0001564590-21-028449,3/31/21,,2, SOTHERLY HOTELS LP,1313536,7363,0, DE,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,8/16/21,0001564590-21-044620,6/30/21,,2, SOTHERLY HOTELS LP,1313536,7363,0, DE,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185
1301236,Sotherly Hotels Inc ,10-Q,11/12/21,0001564590-21-056581,9/30/21,,2, SOTHERLY HOTELS LP,1313536,7363,0, DE,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185,306 SOUTH HENRY STREET,SUITE 100,WILLIAMSBURG,VA,23185
1349929,CANCER GENETICS  INC,10-Q,5/12/17,0001349929-17-000031,3/31/17,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,8/14/17,0001349929-17-000058,6/30/17,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,11/13/17,0001349929-17-000089,9/30/17,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,5/15/18,0001349929-18-000008,3/31/18,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,8/14/18,0001349929-18-000012,6/30/18,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,11/19/18,0001349929-18-000014,9/30/18,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,5/20/19,0001349929-19-000005,3/31/19,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,8/19/19,0001349929-19-000010,6/30/19,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,11/19/19,0001349929-19-000013,9/30/19,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,6/24/20,0001349929-20-000008,3/31/20,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,8/13/20,0001349929-20-000013,6/30/20,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,CANCER GENETICS  INC,10-Q,11/12/20,0001349929-20-000017,9/30/20,1231,1," CANCER GENETICS, INC",1349929,7363,43462475, DE,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070,201 ROUTE 17 NORTH,2ND FLOOR,RUTHERFORD,NJ,7070
1349929,Vyant Bio  Inc ,10-Q,5/17/21,0001493152-21-011952,3/31/21,1231,1," VYANT BIO, INC.",1349929,7363,43462475, DE,2370 STATE ROUTE 70 WEST,SUITE 310,"CHERRY HILL,",NJ,8002,2370 STATE ROUTE 70 WEST,SUITE 310,"CHERRY HILL,",NJ,8002
1349929,Vyant Bio  Inc ,10-Q,8/16/21,0001493152-21-020254,6/30/21,1231,1," VYANT BIO, INC.",1349929,7363,43462475, DE,2370 STATE ROUTE 70 WEST,SUITE 310,"CHERRY HILL,",NJ,8002,2370 STATE ROUTE 70 WEST,SUITE 310,"CHERRY HILL,",NJ,8002
1349929,Vyant Bio  Inc ,10-Q,11/12/21,0001493152-21-028038,9/30/21,1231,1," VYANT BIO, INC.",1349929,7363,43462475, DE,2370 STATE ROUTE 70 WEST,SUITE 310,"CHERRY HILL,",NJ,8002,2370 STATE ROUTE 70 WEST,SUITE 310,"CHERRY HILL,",NJ,8002
1357874,PRECISION BIOSCIENCES INC,10-Q,4/29/19,0001564590-19-013706,3/31/19,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,8/14/19,0001564590-19-032150,6/30/19,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,11/12/19,0001564590-19-042519,9/30/19,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,5/15/20,0001564590-20-025635,3/31/20,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,8/13/20,0001564590-20-039797,6/30/20,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,11/10/20,0001564590-20-052737,9/30/20,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
